41,Linear Regression Analysis,Seber,9780471415404,https://coverimages.verbacompete.com/2e2ad16c-c9e1-59d5-859e-65cf672ef6c7.jpg
42,Measure Theory & Probability Theory W/ Applications,Athreya,9780387329031,https://coverimages.verbacompete.com/8ce18859-3cc5-5619-95d2-d378e20ce9e3.jpg
43,Probability & Measure,Billingsley,9781118122372,https://coverimages.verbacompete.com/12ebbe7c-ddb4-5238-8d89-d3781be6cb85.jpg
44,Machine Learning,Murphy,9780262018029,https://coverimages.verbacompete.com/4f6cbaa9-6cd7-5446-9fef-2b4fbe231ada.jpg
45,Survival Analysis ,Klein,9780387953991,https://coverimages.verbacompete.com/81364f30-e2d7-5c6f-8156-cfb1eca0ffcf.jpg
46,Survival Analysis Using Sas (2nd) ,Allison,9781599946405,https://coverimages.verbacompete.com/7a689398-348d-577f-b306-969aad7871af.jpg
47,Bayesian Data Analysis (3rd),Gelman,9781439840955,https://coverimages.verbacompete.com/c2fe6775-86ae-5935-808c-024223737348.jpg
48,Applied Statistics & Sas Prog Language,Cody,9780131465329,https://coverimages.verbacompete.com/80b754c9-a056-5fce-b783-adf403a85a29.jpg
49,Thermodynamics Stat Thermodynamics & Kinetics,Engel,9780321766182,https://coverimages.verbacompete.com/873ee7cc-577a-5883-95bd-a1f4aa24b483.jpg
50,Thermodynamics Stat Thermodynamics & Kinetics,Engel,9780321766182,https://coverimages.verbacompete.com/873ee7cc-577a-5883-95bd-a1f4aa24b483.jpg
51,Intro Quantum Mechanics In Chemistry,Ratner,9780138954918,https://coverimages.verbacompete.com/10b2ffc3-22cc-598b-aeaa-26fa4bbe36ab.jpg
52,Molecular Quantum Mechanics,Atkins,9780199541423,https://coverimages.verbacompete.com/59d05ccc-7fc1-5bde-a848-5dbb456c33c2.jpg
53,Quantum Chemistry,Mcquarrie,9781891389504,https://coverimages.verbacompete.com/8c924b75-9f8c-5c92-834f-51e045a3d51d.jpg
54,Quantum Chemistry,Levine,9780321803450,https://coverimages.verbacompete.com/1ee571a3-51b3-5b46-ae28-6da2b059f63a.jpg
55,Quantum Chemistry & Spectroscopy,Engel,9780321766199,https://coverimages.verbacompete.com/881c5c8a-07d5-5aaf-84db-09aed608fce7.jpg
56,Quantum Chemistry & Spectroscopy (Loose-Leaf),Engel,9780321815323,https://coverimages.verbacompete.com/f582bb88-6a8d-5804-8c39-efb47342b42e.jpg
57,Measurements & Their Uncertainties,Hughes,9780199566334,https://coverimages.verbacompete.com/c920c7d5-5fe4-5f48-b951-df532f7bec7c.jpg
58,Chemical Principles W/Ssm,Atkins,9781319051549,https://coverimages.verbacompete.com/no_image.jpg
59,Chemical Principles W/Ssm,Atkins,9781319051549,https://coverimages.verbacompete.com/no_image.jpg
60,Chemical Principles W/Ssm,Atkins,9781319051549,https://coverimages.verbacompete.com/no_image.jpg
61,Chemical Principles W/Ssm,Atkins,9781319051549,https://coverimages.verbacompete.com/no_image.jpg
62,Chemical Principles W/Ssm,Atkins,9781319051549,https://coverimages.verbacompete.com/no_image.jpg
63,Chemistry Experiments Life Science Majors,Russell,9780808725176,https://coverimages.verbacompete.com/eb9ad595-cdcb-54f2-8ec0-b5c8356a4dad.jpg
64,Laboratory Techniques Organic Chemistry,Mohrig,9781464134227,https://coverimages.verbacompete.com/a27eed76-490c-5879-8603-12571c3013c0.jpg
65,Basic Molecular Modeling Kit,Maruzen,9781319120528,https://coverimages.verbacompete.com/no_image.jpg
66,Chem 14c Lecture Supplement Fall 2016,Hardinger,9780738085104,https://coverimages.verbacompete.com/no_image.jpg
67,Chem 14c Thinkbook Fall 2016,Hardinger,9780738085159,https://coverimages.verbacompete.com/no_image.jpg
68,Molecular Structure Model Kit & Guide,Freeman,9780716748229,https://coverimages.verbacompete.com/no_image.jpg
69,Organic Chem As Second Language,Klein,9781119110668,https://coverimages.verbacompete.com/0090d1d5-b5b8-5e0a-8ef1-7cc6beae33f2.jpg
70,Organic Chem W/Sg & Sm (Loose-Leaf),Vollhardt,9781464196010,https://coverimages.verbacompete.com/no_image.jpg
71,Organic Chemistry W/ Sg & Sm,Vollhardt,9781464195952,https://coverimages.verbacompete.com/no_image.jpg
72,Chemistry Experiments Life Science Majors,Russell,9780808725176,https://coverimages.verbacompete.com/eb9ad595-cdcb-54f2-8ec0-b5c8356a4dad.jpg
73,Laboratory Techniques Organic Chemistry,Mohrig,9781464134227,https://coverimages.verbacompete.com/a27eed76-490c-5879-8603-12571c3013c0.jpg
74,Chemistry 14d Lecture Supplement 2016,Hardinger,9780738084909,https://coverimages.verbacompete.com/no_image.jpg
75,Chemistry 14d Thinkbook 2016,Hardinger,9780738085166,https://coverimages.verbacompete.com/no_image.jpg
76,Organic Chem W/Sg & Sm (Loose-Leaf),Vollhardt,9781464196010,https://coverimages.verbacompete.com/no_image.jpg
77,Organic Chemistry W/ Sg & Sm,Vollhardt,9781464195952,https://coverimages.verbacompete.com/no_image.jpg
78,Basic Molecular Modeling Kit,Maruzen,9781319120528,https://coverimages.verbacompete.com/no_image.jpg
79,Molecular Structure Model Kit & Guide,Freeman,9780716748229,https://coverimages.verbacompete.com/no_image.jpg
80,Chemistry 14d Lecture Supplement 2016,Hardinger,9780738084909,https://coverimages.verbacompete.com/no_image.jpg
81,Chemistry 14d Thinkbook 2016,Hardinger,9780738085166,https://coverimages.verbacompete.com/no_image.jpg
82,Organic Chem W/Sg & Sm (Loose-Leaf),Vollhardt,9781464196010,https://coverimages.verbacompete.com/no_image.jpg
83,Organic Chemistry W/ Sg & Sm,Vollhardt,9781464195952,https://coverimages.verbacompete.com/no_image.jpg
84,Basic Molecular Modeling Kit,Maruzen,9781319120528,https://coverimages.verbacompete.com/no_image.jpg
85,Molecular Structure Model Kit & Guide,Freeman,9780716748229,https://coverimages.verbacompete.com/no_image.jpg
86,Fundamentals Of Biochemistry,Voet,9781118918401,https://coverimages.verbacompete.com/cf1e1544-1987-5b28-b6a7-acb9bdb06c78.jpg
87,Fundamentals Of Biochemistry (Loose-Leaf) (Ca Ed),Voet,9781119300885,https://coverimages.verbacompete.com/no_image.jpg
88,Lehninger Principles Biochemistry,Nelson,9781429234146,https://coverimages.verbacompete.com/4e72cdac-6e19-51ec-84c8-b67bd437a066.jpg
89,Lehninger Principles Biochemistry (Loose-Leaf),Nelson,9781429293129,https://coverimages.verbacompete.com/baf7497a-627c-5fe9-bfe0-dc4ca6694155.jpg
90,I - Clicker + (New Copies Incld Reef Mobile 6mo Access) Plus,Holtzbrinck,9781498601641,https://coverimages.verbacompete.com/no_image.jpg
91,I - Clicker 2 (New Copies Incld Reef Mobile 6mo Access),Holtzbrinck,9781498601634,https://coverimages.verbacompete.com/no_image.jpg
92,I - Clicker + (New Copies Incld Reef Mobile 6mo Access) Plus,Holtzbrinck,9781498601641,https://coverimages.verbacompete.com/no_image.jpg
93,I - Clicker 2 (New Copies Incld Reef Mobile 6mo Access),Holtzbrinck,9781498601634,https://coverimages.verbacompete.com/no_image.jpg
94,Fundamentals Of Biochemistry (Loose-Leaf),Voet,9781118918432,https://coverimages.verbacompete.com/9992b0b5-3575-50e3-ab41-acc8570d0069.jpg
95,Lehninger Principles Biochemistry,Nelson,9781429234146,https://coverimages.verbacompete.com/4e72cdac-6e19-51ec-84c8-b67bd437a066.jpg
96,Lehninger Principles Biochemistry (Loose-Leaf),Nelson,9781429293129,https://coverimages.verbacompete.com/baf7497a-627c-5fe9-bfe0-dc4ca6694155.jpg
97,I - Clicker + (New Copies Incld Reef Mobile 6mo Access) Plus,Holtzbrinck,9781498601641,https://coverimages.verbacompete.com/no_image.jpg
98,I - Clicker 2 (New Copies Incld Reef Mobile 6mo Access),Holtzbrinck,9781498601634,https://coverimages.verbacompete.com/no_image.jpg
99,Crs Biochemical Methods Ii,Nakamoto,9789891800555,https://coverimages.verbacompete.com/no_image.jpg
100,Fundamentals Of Biochemistry,Voet,9781118918401,https://coverimages.verbacompete.com/cf1e1544-1987-5b28-b6a7-acb9bdb06c78.jpg
101,Fundamentals Of Biochemistry (Loose-Leaf) (Ca Ed),Voet,9781119300885,https://coverimages.verbacompete.com/no_image.jpg
102,Lehninger Principles Biochemistry,Nelson,9781429234146,https://coverimages.verbacompete.com/4e72cdac-6e19-51ec-84c8-b67bd437a066.jpg
103,Lehninger Principles Biochemistry (Loose-Leaf),Nelson,9781429293129,https://coverimages.verbacompete.com/baf7497a-627c-5fe9-bfe0-dc4ca6694155.jpg
104,Crs Lectures On Physical Biochemistry (Black & White),Yeates,9788891799371,https://coverimages.verbacompete.com/no_image.jpg
105,Crs Lectures On Physical Biochemistry (Color),Yeates,9788891799388,https://coverimages.verbacompete.com/no_image.jpg
106,Inorganic Chemistry,Miessler,9780321811059,https://coverimages.verbacompete.com/13a72027-d69d-54c0-acbd-56d5b5b75d31.jpg
107,Inorganic Chemistry (Custom),Miessler,9781269453219,https://coverimages.verbacompete.com/no_image.jpg
108,Owl V2 4 Term (24 Mo) Access Principles Modern Chemistry,Oxtoby,9781305271562,https://coverimages.verbacompete.com/no_image.jpg
109,Owl V2 4 Term (24 Mo) Access Principles Modern Chemistry,Oxtoby,9781305271562,https://coverimages.verbacompete.com/no_image.jpg
110,Owl V2 4 Term (24 Mo) Access Principles Modern Chemistry,Oxtoby,9781305271562,https://coverimages.verbacompete.com/no_image.jpg
111,Owl V2 4 Term (24 Mo) Access Principles Modern Chemistry,Oxtoby,9781305271562,https://coverimages.verbacompete.com/no_image.jpg
112,Chemistry Experiments Physical Science Majors,Russell,9780808725169,https://coverimages.verbacompete.com/no_image.jpg
113,Organic Structure Analysis,Crews,9780195336047,https://coverimages.verbacompete.com/b4bf902c-9f97-502e-9e53-39a58d50d51a.jpg
114,Designing Organic Synthesis,Warren,9780471996125,https://coverimages.verbacompete.com/9d8b53e1-998f-57a5-a7f7-3b9889c6fde6.jpg
115,Organic Chemistry W/ Owl Access /Ssm/Model Kit & Pushing Electrons,Brown,9781285902715,https://coverimages.verbacompete.com/no_image.jpg
116,Chemistry Experiments Physical Science Majors,Russell,9780808725169,https://coverimages.verbacompete.com/no_image.jpg
117,Laboratory Techniques Organic Chemistry,Mohrig,9781464134227,https://coverimages.verbacompete.com/a27eed76-490c-5879-8603-12571c3013c0.jpg
118,Organic Chemistry W/ Owl Access /Ssm/Model Kit & Pushing Electrons,Brown,9781285902715,https://coverimages.verbacompete.com/no_image.jpg
119,Modern Quantum Mechanics,Sakurai,9780805382914,https://coverimages.verbacompete.com/16a67902-8aa5-5109-8cbf-5ecd5b9ae085.jpg
120,Elements Of Quantum Mechanics,Fayer,9780195141955,https://coverimages.verbacompete.com/7da3dcdd-62e1-5b5d-9617-515c331717ed.jpg
121,Fundamentals Of Statistical & Thermal Physics,Reif,9781577666127,https://coverimages.verbacompete.com/6d5c5759-dc1a-5198-8098-78b367e5b45a.jpg
122,Statistical Mechanics,Widom,9780521009669,https://coverimages.verbacompete.com/d1a3cee0-4bbf-5bfe-8cb7-ef44fb17f50c.jpg
123,Chemical Applications Of Group Theory,Cotton,9780471510949,https://coverimages.verbacompete.com/441a20b3-b621-5e1f-9882-b41a467d57c1.jpg
124,Molecular Symmetry & Group Theory,Carter,9780471149552,https://coverimages.verbacompete.com/040875fa-3810-5891-8088-15e712b5d355.jpg
125,Modern Quantum Mechanics,Sakurai,9780805382914,https://coverimages.verbacompete.com/16a67902-8aa5-5109-8cbf-5ecd5b9ae085.jpg
126,Elements Of Quantum Mechanics,Fayer,9780195141955,https://coverimages.verbacompete.com/7da3dcdd-62e1-5b5d-9617-515c331717ed.jpg
127,Fundamentals Of Statistical & Thermal Physics,Reif,9781577666127,https://coverimages.verbacompete.com/6d5c5759-dc1a-5198-8098-78b367e5b45a.jpg
128,Statistical Mechanics,Widom,9780521009669,https://coverimages.verbacompete.com/d1a3cee0-4bbf-5bfe-8cb7-ef44fb17f50c.jpg
129,Chemical Applications Of Group Theory,Cotton,9780471510949,https://coverimages.verbacompete.com/441a20b3-b621-5e1f-9882-b41a467d57c1.jpg
130,Molecular Symmetry & Group Theory,Carter,9780471149552,https://coverimages.verbacompete.com/040875fa-3810-5891-8088-15e712b5d355.jpg
131,Intro Bioinformatics Algorithms,Jones,9780262101066,https://coverimages.verbacompete.com/94ba727c-6c83-510f-95a1-21483a8a987e.jpg
132,Intro Bioinformatics Algorithms,Jones,9780262101066,https://coverimages.verbacompete.com/94ba727c-6c83-510f-95a1-21483a8a987e.jpg
133,Reading Into New China (V1),Li,9780887276279,https://coverimages.verbacompete.com/320a8fc8-7e05-51e0-87d3-c45636526b1e.jpg
134,Reading Into New China (V1),Li,9780887276279,https://coverimages.verbacompete.com/320a8fc8-7e05-51e0-87d3-c45636526b1e.jpg
135,Reading Into New China (V1),Li,9780887276279,https://coverimages.verbacompete.com/320a8fc8-7e05-51e0-87d3-c45636526b1e.jpg
136,New Pract Primer Literary Chinese,Rouzer,9780674022706,https://coverimages.verbacompete.com/fcca5a7e-badf-500c-8b84-49bfc367c821.jpg
137,Integrated Chinese Text Level 1 Part 1 Simplified,Yao,9780887276385,https://coverimages.verbacompete.com/15a2e6f5-3ec1-5008-913f-3b9d2e826951.jpg
138,Integrated Chinese Text Level 1 Part 1 Traditional,Yao,9780887276392,https://coverimages.verbacompete.com/4d330263-a9f4-5235-8bb7-7bcc89824ec8.jpg
139,Integrated Chinese Wkbk Level 1 Part 1 Simplified,Yao,9780887276408,https://coverimages.verbacompete.com/04ea17db-077a-5871-89a2-aace62753d18.jpg
140,Integrated Chinese Wkbk Level 1 Part 1 Traditional,Yao,9780887277337,https://coverimages.verbacompete.com/3f5fd076-afa6-5792-8d15-63f4e804c400.jpg
141,Integrated Chinese Text Level 1 Part 1 Simplified,Yao,9780887276385,https://coverimages.verbacompete.com/15a2e6f5-3ec1-5008-913f-3b9d2e826951.jpg
142,Integrated Chinese Text Level 1 Part 1 Traditional,Yao,9780887276392,https://coverimages.verbacompete.com/4d330263-a9f4-5235-8bb7-7bcc89824ec8.jpg
143,Integrated Chinese Wkbk Level 1 Part 1 Simplified,Yao,9780887276408,https://coverimages.verbacompete.com/04ea17db-077a-5871-89a2-aace62753d18.jpg
144,Integrated Chinese Wkbk Level 1 Part 1 Traditional,Yao,9780887277337,https://coverimages.verbacompete.com/3f5fd076-afa6-5792-8d15-63f4e804c400.jpg
145,Integrated Chinese Lvl 2 Txtbk (Simplified & Traditional),Yao,9780887274800,https://coverimages.verbacompete.com/54f1cd89-37d6-5ee0-a4d3-5b87b68ba4df.jpg
146,Integrated Chinese Lvl 2 Wrkbk (Simplified & Traditional),Yao,9780887274817,https://coverimages.verbacompete.com/eb98e5e5-6e26-543a-bf7c-f14b6a7700b2.jpg
147,Integrated Chinese Lvl 2 Txtbk (Simplified & Traditional),Yao,9780887274800,https://coverimages.verbacompete.com/54f1cd89-37d6-5ee0-a4d3-5b87b68ba4df.jpg
148,Integrated Chinese Lvl 2 Wrkbk (Simplified & Traditional),Yao,9780887274817,https://coverimages.verbacompete.com/eb98e5e5-6e26-543a-bf7c-f14b6a7700b2.jpg
149,Integrated Chinese Lvl 2 Txtbk (Simplified & Traditional),Yao,9780887274800,https://coverimages.verbacompete.com/54f1cd89-37d6-5ee0-a4d3-5b87b68ba4df.jpg
150,Integrated Chinese Lvl 2 Wrkbk (Simplified & Traditional),Yao,9780887274817,https://coverimages.verbacompete.com/eb98e5e5-6e26-543a-bf7c-f14b6a7700b2.jpg
151,Taiwan Today ,Teng,9780887275647,https://coverimages.verbacompete.com/8e508012-82d7-57c8-ad34-3488c7712175.jpg
152,Cambridge Illus Hist ,Ebrey,9780521124331,https://coverimages.verbacompete.com/6c7efec7-31d3-544b-8652-dc2b3911cb1f.jpg
153,Chinese Civilization ,Ebrey,9780029087527,https://coverimages.verbacompete.com/d374fb7d-c1a5-5e9a-a95d-2df67b4ea1d7.jpg
154,Sources Of Chinese Tradition (V1),Debary,9780231109390,https://coverimages.verbacompete.com/5aad111f-83b0-5afe-9d78-0b720a34d029.jpg
155,Sources Of Chinese Tradition (V2),Debary,9780231112710,https://coverimages.verbacompete.com/75cb6384-e640-5cb5-8b0e-8c106b35f902.jpg
156,Chinese National Cinema,Zhang,9780415172905,https://coverimages.verbacompete.com/251ae44e-5e92-5821-8433-57b8769cf536.jpg
157,Short Gt Writing About Film (Loose-Leaf) W/Writer Access,Corrigan,9780134569093,https://coverimages.verbacompete.com/no_image.jpg
158,Short Guide To Writing About Film,Corrigan,9780321965240,https://coverimages.verbacompete.com/fcf4a3db-8eed-5592-b517-669434db2be8.jpg
159,Haiti After The Earthquake,Farmer,9781610390989,https://coverimages.verbacompete.com/ce3b0b29-fc5f-58bd-9637-2ab5c2b134f2.jpg
160,Health Gap,Marmot,9781632860781,https://coverimages.verbacompete.com/ae355eeb-5d08-5290-89eb-c453849b83d8.jpg
161,Crs Spss Statistics 19 Guide To Data Analysis,Morisky,9788891792136,https://coverimages.verbacompete.com/no_image.jpg
162,Measuring Racial Discrimination,Blank,9780309091268,https://coverimages.verbacompete.com/a951db3e-29d9-5b6a-9997-44c7414b8849.jpg
163,Methods In Social Epidemiology ,Oakes,9780787979898,https://coverimages.verbacompete.com/7747f8e5-eb2f-59b7-8592-b362367c83fd.jpg
164,Unequal Treatment,Inst Of Med Staff,9780309085328,https://coverimages.verbacompete.com/e886c2a8-4408-57aa-adcc-dfb8e2ff62fb.jpg
165,Measuring Race And Ethnicity,Davis,9781441966964,https://coverimages.verbacompete.com/368dbea6-2e44-57d1-bb94-9c08a8ef02ac.jpg
166,Social Epidemiology,Berkman,9780199395330,https://coverimages.verbacompete.com/29b77a44-23fa-559a-8b35-3d0122b49ee4.jpg
167,Nutrition & You W/ Mstrng Nutrition & Mda/ Access Package,Blake,9780134577876,https://coverimages.verbacompete.com/no_image.jpg
168,Nutrition & You W/ Standalone Access Card,Blake,9780134388687,https://coverimages.verbacompete.com/b8f37784-9811-5920-91cc-22edad05edeb.jpg
169,Designing & Conducting Health Surveys,Aday,9780787975609,https://coverimages.verbacompete.com/5c09d3ad-f39b-5b52-8728-cb8df35b50d6.jpg
170,How To Conduct Telephone Surveys,Bourque,9780761925910,https://coverimages.verbacompete.com/a573afd1-6284-5477-a15a-184eb77c71b7.jpg
171,How To Conduct Self Administered & Mail Surveys,Bourque,9780761925620,https://coverimages.verbacompete.com/9fa33812-a5b8-5954-802d-60a04784ad2a.jpg
172,Processing Data ,Bourque,9780803947412,https://coverimages.verbacompete.com/1683f8fd-9f68-5c38-9a7f-6253865d208c.jpg
173,Survey Questions,Converse,9780803927438,https://coverimages.verbacompete.com/dfc09f58-d43d-5e01-b286-683984c659a5.jpg
174,Translating Questionnaires & Research Instruments,Behling,9780761918240,https://coverimages.verbacompete.com/904ba343-7356-5104-bc6c-3fd2bc672982.jpg
175,Metamorphosis Penal Colony & Other Stories (Rev),Kafka,9780805210576,https://coverimages.verbacompete.com/8a4e12ef-2a1f-534f-9a11-6559f2ddf95c.jpg
176,Film Studies,Sikov,9780231142939,https://coverimages.verbacompete.com/d677942d-4f22-53c9-91f6-1e7edeb13e92.jpg
177,No Fear Shakespeare ,Shakespeare,9781586638498,https://coverimages.verbacompete.com/85e6f149-ab27-5414-92b1-64f6af29215b.jpg
178,Crs Modern Irish Literature And The Crisis Of Value,Mcdonald,9788891799395,https://coverimages.verbacompete.com/no_image.jpg
179,Dubliners (Intr Brown),Joyce,9780143107453,https://coverimages.verbacompete.com/aa118c9d-20d8-5afd-8b07-b797160aa05c.jpg
180,Observations On Feeling Of Beautiful & Sublime (Rev),Kant,9780520240780,https://coverimages.verbacompete.com/7dbd786e-325c-5aba-ac02-258f1389d508.jpg
181,On Great Writing (Tr Grube),Longinus,9780872200807,https://coverimages.verbacompete.com/19b913de-ef1f-5de8-9b3c-fe45b3168d0e.jpg
182,Philosophical Enquiry Into The Sublime & Beautiful,Burke,9780199668717,https://coverimages.verbacompete.com/61f65f76-f9e3-58da-a9e7-d7f0c9672b5d.jpg
183,Republic Of Plato (Ed Cornford),Plato,9780195003642,https://coverimages.verbacompete.com/12f0dc98-013e-5df6-80ab-e4e71140cb2a.jpg
184,Rhetoric & The Poetics (Intro Corbett),Aristotle,9780075546023,https://coverimages.verbacompete.com/85b07a5a-a064-5f20-af05-2d2b5697f8b9.jpg
185,Elements Of Academic Style,Hayot,9780231168014,https://coverimages.verbacompete.com/1d26a0e6-0004-5307-9edf-d29902cb43d5.jpg
186,Hist Of Literary Criticism & Theory,Habib,9781405176088,https://coverimages.verbacompete.com/560baf44-10cd-526e-8667-69489ba5593e.jpg
187,Allure Of The Archives,Farge,9780300198935,https://coverimages.verbacompete.com/6fec8bb2-4feb-56a9-967c-73d78d1a4398.jpg
188,Lose Your Mother,Hartman,9780374531157,https://coverimages.verbacompete.com/aaa9fa11-c861-5282-858c-2b8fa166a95f.jpg
189,Zong !,Philip,9780819571694,https://coverimages.verbacompete.com/dfb8eb63-814a-526e-ac59-0fe6d7017905.jpg
190,Crs Blank Space Babies,Rahmani,9788891799265,https://coverimages.verbacompete.com/no_image.jpg
191,Frankenstein 1818 Text W/ Intro & Notes By Butler,Shelley,9780199537150,https://coverimages.verbacompete.com/a8c76a4e-4e92-5ffd-8213-52991f5f4cce.jpg
192,Great Chinese Storeis,Xiaochang,9780835102520,https://coverimages.verbacompete.com/no_image.jpg
193,Masnavi ,Rumi,9780199552313,https://coverimages.verbacompete.com/37a2d64c-5b12-59b9-9ca0-125d7d01b605.jpg
194,Tempest (Ed Orgel),Shakespeare,9780199535903,https://coverimages.verbacompete.com/9b075ba6-dfdc-5048-9416-6ae17bc302af.jpg
195,Chronicle Of Death Foretold,Garcia Marquez,9781400034710,https://coverimages.verbacompete.com/2a0439b3-5d4e-53c5-a4db-9b1902072077.jpg
196,Metamorphosis (Tr Corngold),Kafka,9780553213690,https://coverimages.verbacompete.com/dd6e1758-9044-5186-8083-9b77140907c0.jpg
197,Room Of Ones Own (Intro. Gordon),Woolf,9780156787338,https://coverimages.verbacompete.com/ed12ca03-e36a-5762-ade6-f4d56510b71f.jpg
